6011701;2001;Genap;610143;B
6011701;2001;Genap;610152;A
6011701;2001;Genap;610233;C
6011701;2001;Genap;610252;A
6011701;2001;Genap;610261;B
6011701;2001;Genap;610312;C
6011701;2002;Gasal;610123;A
6011701;2002;Gasal;610133;A
6011701;2002;Gasal;610153;AB
6011701;2002;Gasal;610222;AB
6011701;2002;Gasal;610232;AB
6011701;2002;Gasal;610242;A
6011701;2002;Gasal;610314;AB
6011701;2002;Gasal;610323;A
6011701;2002;Gasal;610333;A
6011701;2002;Genap;610113;A
6011701;2002;Genap;610213;BC
6011701;2002;Genap;610223;B
6011701;2002;Genap;610253;BC
6011701;2002;Genap;610344;AB
6011701;2002;Genap;610433;C
6011701;2002;Genap;610533;B
6011701;2003;Genap;604571;B
6011701;2003;Genap;610124;A
6011701;2003;Genap;610514;B
6011701;2003;Genap;610524;AB
6011701;2003;Genap;610744;B
6011701;2003;Genap;610914;A
6011701;2004;Gasal;604271;BC
6011701;2004;Gasal;604471;B
6011701;2004;Gasal;610243;BC
6011701;2005;Genap;61A199;BC
6012701;;;600001;A
6012701;;;600002;B
6012701;;;602001;C
6012701;;;602002;B
6012701;;;603002;A
6012701;;;604002;B
6012701;;;609002;B
6012701;2001;Gasal;601006;E
6012701;2001;Gasal;601009;E
6012701;2001;Gasal;603203;E
6012701;2001;Gasal;604001;E
6012701;2001;Gasal;621016;E
6012701;2001;Gasal;622009;E
6012701;2001;Gasal;622020;E
6012701;2001;Gasal;624004;E
6012702;;;600001;A
6012702;;;600002;A
6012702;;;601004;A
6012702;;;601201;A
6012702;;;602001;A
6012702;;;602002;A
6012702;;;603002;A
6012702;;;603005;B
6012702;;;603203;B
6012702;;;603204;A
6012702;;;604001;AB
6012702;;;609301;B
6012702;;;621013;A
6012702;;;621117;A
6012702;;;622009;A
6012702;;;622020;B
6012702;;;622023;A
6012702;;;622126;A
6012702;;;623021;A
6012702;;;623040;A
6012702;;;624031;A
6012702;;;625033;B
6012702;;;636201;B
6012702;2001;Gasal;000141;A
6012702;2001;Gasal;601006;B
6012702;2001;Gasal;609002;AB
6012702;2001;Gasal;621016;A
6012702;2001;Gasal;624158;A
6012702;2001;Genap;601103;E
6012702;2001;Genap;622123;D
6012702;2001;Genap;622127;B
6012702;2001;Genap;623030;C
6012702;2001;Genap;623038;E
